"ELM"	"GOTerm"
"LIG_SUMO_SIM_anti_2"	"GO:0032184"
"LIG_SUMO_SIM_par_1"	"GO:0016604"
"LIG_SUMO_SIM_par_1"	"GO:0005634"
"LIG_SUMO_SIM_par_1"	"GO:0016605"
"LIG_SUMO_SIM_par_1"	"GO:0030578"
"LIG_SUMO_SIM_par_1"	"GO:0060968"
"LIG_SUMO_SIM_par_1"	"GO:0032880"
"LIG_SUMO_SIM_par_1"	"GO:0033233"
"LIG_SUMO_SIM_par_1"	"GO:0032183"
"LIG_SUMO_SIM_par_1"	"GO:0032184"
"LIG_Sin3_1"	"GO:0008151"
"LIG_Sin3_1"	"GO:0007275"
"LIG_Sin3_1"	"GO:0005634"
"LIG_Sin3_1"	"GO:0030528"
"LIG_Sin3_2"	"GO:0008151"
"LIG_Sin3_2"	"GO:0007275"
"LIG_Sin3_2"	"GO:0005634"
"LIG_Sin3_2"	"GO:0030528"
"LIG_Sin3_3"	"GO:0008151"
"LIG_Sin3_3"	"GO:0007275"
"LIG_Sin3_3"	"GO:0005634"
"LIG_Sin3_3"	"GO:0030528"
"LIG_SxIP_EBH_1"	"GO:0031122"
"LIG_SxIP_EBH_1"	"GO:0005829"
"LIG_SxIP_EBH_1"	"GO:0030951"
"LIG_SxIP_EBH_1"	"GO:0005874"
"LIG_SxIP_EBH_1"	"GO:0007018"
"LIG_SxIP_EBH_1"	"GO:0007017"
"LIG_SxIP_EBH_1"	"GO:0000226"
"LIG_SxIP_EBH_1"	"GO:0051010"
"LIG_SxIP_EBH_1"	"GO:0031109"
"LIG_SxIP_EBH_1"	"GO:0031535"
"LIG_SxIP_EBH_1"	"GO:0032886"
"LIG_TPR"	"GO:0003754"
"LIG_TPR"	"GO:0005829"
"LIG_TPR"	"GO:0003773"
"LIG_TPR"	"GO:0005634"
"LIG_TPR"	"GO:0006457"
"LIG_TPR"	"GO:0006950"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0023035"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0071360"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0032473"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0005829"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0051607"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0009898"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0070530"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0043066"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0043124"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0005515"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0070534"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0004871"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0007165"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0005031"
"LIG_TRAF2like_MATH_loPxQ_2"	"GO:0000151"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0023035"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0071360"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0032473"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0005829"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0051607"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0009898"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0070530"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0043066"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0043124"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0005515"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0070534"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0004871"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0007165"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0005031"
"LIG_TRAF2like_MATH_shPxQ_1"	"GO:0000151"
"LIG_TRAF3_MATH_PxP_3"	"GO:0005829"
"LIG_TRAF3_MATH_PxP_3"	"GO:0009898"
"LIG_TRAF3_MATH_PxP_3"	"GO:0070530"
"LIG_TRAF3_MATH_PxP_3"	"GO:0043124"
"LIG_TRAF3_MATH_PxP_3"	"GO:0030890"
"LIG_TRAF3_MATH_PxP_3"	"GO:0005515"
"LIG_TRAF3_MATH_PxP_3"	"GO:0070534"
"LIG_TRAF3_MATH_PxP_3"	"GO:0004871"
"LIG_TRAF3_MATH_PxP_3"	"GO:0007165"
"LIG_TRAF3_MATH_PxP_3"	"GO:0005031"
"LIG_TRAF3_MATH_PxP_3"	"GO:0000151"
"LIG_TRAF4_MATH_1"	"GO:0007596"
"LIG_TRAF4_MATH_1"	"GO:0005829"
"LIG_TRAF4_MATH_1"	"GO:1990779"
"LIG_TRAF4_MATH_1"	"GO:0005887"
"LIG_TRAF4_MATH_1"	"GO:0070530"
"LIG_TRAF4_MATH_1"	"GO:0008284"
"LIG_TRAF4_MATH_1"	"GO:0005515"
"LIG_TRAF4_MATH_1"	"GO:0004871"
"LIG_TRAF4_MATH_1"	"GO:0005031"
"LIG_TRAF6_MATH_1"	"GO:0019724"
"LIG_TRAF6_MATH_1"	"GO:0023035"
"LIG_TRAF6_MATH_1"	"GO:0071360"
"LIG_TRAF6_MATH_1"	"GO:0098554"
"LIG_TRAF6_MATH_1"	"GO:0032473"
"LIG_TRAF6_MATH_1"	"GO:0005829"
"LIG_TRAF6_MATH_1"	"GO:0051607"
"LIG_TRAF6_MATH_1"	"GO:0046847"
"LIG_TRAF6_MATH_1"	"GO:0009898"
"LIG_TRAF6_MATH_1"	"GO:0070530"
"LIG_TRAF6_MATH_1"	"GO:0060749"
"LIG_TRAF6_MATH_1"	"GO:0030316"
"LIG_TRAF6_MATH_1"	"GO:0032728"
"LIG_TRAF6_MATH_1"	"GO:0051092"
"LIG_TRAF6_MATH_1"	"GO:0005515"
"LIG_TRAF6_MATH_1"	"GO:0070534"
"LIG_TRAF6_MATH_1"	"GO:0032496"
"LIG_TRAF6_MATH_1"	"GO:0004871"
"LIG_TRAF6_MATH_1"	"GO:0007165"
"LIG_TRAF6_MATH_1"	"GO:0002224"
"LIG_TRAF6_MATH_1"	"GO:0005031"
"LIG_TRAF6_MATH_1"	"GO:0000151"
"LIG_TRFH_1"	"GO:0000781"
"LIG_TRFH_1"	"GO:0005634"
"LIG_TRFH_1"	"GO:0019904"
"LIG_TRFH_1"	"GO:0051972"
"LIG_TRFH_1"	"GO:0005696"
"LIG_TRFH_1"	"GO:0000723"
"LIG_TYR_ITAM"	"GO:0005829"
"LIG_TYR_ITAM"	"GO:0006468"
"LIG_TYR_ITIM"	"GO:0005829"
"LIG_TYR_ITIM"	"GO:0006468"
"LIG_TYR_ITSM"	"GO:0005829"
"LIG_TYR_ITSM"	"GO:0006468"
"LIG_Trf4_IWRxY_1"	"GO:0006397"
"LIG_Trf4_IWRxY_1"	"GO:0071027"
"LIG_Trf4_IWRxY_1"	"GO:0005730"
"LIG_Trf4_IWRxY_1"	"GO:0005634"
"LIG_Trf4_IWRxY_1"	"GO:0005515"
"LIG_Trf4_IWRxY_1"	"GO:0032991"
"LIG_Trf4_IWRxY_1"	"GO:0019904"
"LIG_Trf4_IWRxY_1"	"GO:0061013"
"LIG_Trf4_IWRxY_1"	"GO:0006401"
"LIG_Trf4_IWRxY_1"	"GO:0006364"
"LIG_Trf4_IWRxY_1"	"GO:0016076"
"LIG_Trf4_IWRxY_1"	"GO:0031499"
"LIG_UBA3_1"	"GO:0061654"
"LIG_UBA3_1"	"GO:0005634"
"LIG_UBA3_1"	"GO:0042277"
"LIG_UBA3_1"	"GO:2000436"
"LIG_UFM1_UFIM_1"	"GO:0005829"
"LIG_UFM1_UFIM_1"	"GO:0005515"
"LIG_UFM1_UFIM_1"	"GO:0071569"
"LIG_UFM1_UFIM_1"	"GO:0033146"
"LIG_UFM1_UFIM_1"	"GO:0034976"
"LIG_UFM1_UFIM_1"	"GO:0008641"
"LIG_UFM1_UFIM_1"	"GO:0071566"
"LIG_ULM_U2AF65_1"	"GO:0006376"
"LIG_ULM_U2AF65_1"	"GO:0000398"
"LIG_ULM_U2AF65_1"	"GO:0006374"
"LIG_ULM_U2AF65_1"	"GO:0005634"
"LIG_ULM_U2AF65_1"	"GO:0019904"
"LIG_ULM_U2AF65_1"	"GO:0043484"
"LIG_ULM_U2AF65_1"	"GO:0000245"
"LIG_ULM_U2AF65_1"	"GO:0005681"
"LIG_VCP_SHPBox_1"	"GO:0034620"
"LIG_VCP_SHPBox_1"	"GO:0098554"
"LIG_VCP_SHPBox_1"	"GO:0005829"
"LIG_VCP_SHPBox_1"	"GO:0044322"
"LIG_VCP_SHPBox_1"	"GO:0030968"
"LIG_VCP_SHPBox_1"	"GO:0036503"
"LIG_VCP_SHPBox_1"	"GO:0070987"
"LIG_VCP_SHPBox_1"	"GO:1904211"
"LIG_VCP_SHPBox_1"	"GO:0031333"
"LIG_VCP_SHPBox_1"	"GO:0005634"
"LIG_VCP_SHPBox_1"	"GO:1904294"
"LIG_VCP_SHPBox_1"	"GO:0005515"
"LIG_VCP_SHPBox_1"	"GO:0106300"
"LIG_VCP_SHPBox_1"	"GO:0051087"
"LIG_VCP_SHPBox_1"	"GO:1904379"
"LIG_VCP_SHPBox_1"	"GO:0000209"
"LIG_VCP_SHPBox_1"	"GO:0006974"
"LIG_VCP_SHPBox_1"	"GO:0043130"
"LIG_VCP_SHPBox_1"	"GO:0030433"
"LIG_VCP_SHPBox_1"	"GO:0036501"
"LIG_VCP_SHPBox_1"	"GO:1990730"
"LIG_VCP_VBM_3"	"GO:0034620"
"LIG_VCP_VBM_3"	"GO:0098554"
"LIG_VCP_VBM_3"	"GO:0005829"
"LIG_VCP_VBM_3"	"GO:0044322"
"LIG_VCP_VBM_3"	"GO:0036503"
"LIG_VCP_VBM_3"	"GO:0000839"
"LIG_VCP_VBM_3"	"GO:1904211"
"LIG_VCP_VBM_3"	"GO:0005634"
"LIG_VCP_VBM_3"	"GO:1904294"
"LIG_VCP_VBM_3"	"GO:0005515"
"LIG_VCP_VBM_3"	"GO:0051087"
"LIG_VCP_VBM_3"	"GO:1904379"
"LIG_VCP_VBM_3"	"GO:0000209"
"LIG_VCP_VBM_3"	"GO:0043130"
"LIG_VCP_VBM_3"	"GO:0030433"
"LIG_VCP_VIM_2"	"GO:0034620"
"LIG_VCP_VIM_2"	"GO:0098554"
"LIG_VCP_VIM_2"	"GO:0005829"
"LIG_VCP_VIM_2"	"GO:0044322"
"LIG_VCP_VIM_2"	"GO:0036503"
"LIG_VCP_VIM_2"	"GO:1904211"
"LIG_VCP_VIM_2"	"GO:0031333"
"LIG_VCP_VIM_2"	"GO:0005634"
"LIG_VCP_VIM_2"	"GO:1904294"
"LIG_VCP_VIM_2"	"GO:0005515"
"LIG_VCP_VIM_2"	"GO:0051087"
"LIG_VCP_VIM_2"	"GO:1904379"
"LIG_VCP_VIM_2"	"GO:0000209"
"LIG_VCP_VIM_2"	"GO:0043130"
"LIG_VCP_VIM_2"	"GO:0030433"
"LIG_Vh1_VBS_1"	"GO:0015629"
"LIG_Vh1_VBS_1"	"GO:0051015"
"LIG_Vh1_VBS_1"	"GO:0007155"
"LIG_Vh1_VBS_1"	"GO:0005911"
"LIG_Vh1_VBS_1"	"GO:0007043"
"LIG_Vh1_VBS_1"	"GO:0005829"
"LIG_Vh1_VBS_1"	"GO:0005925"
"LIG_Vh1_VBS_1"	"GO:0007229"
"LIG_Vh1_VBS_1"	"GO:0009405"
"LIG_Vh1_VBS_1"	"GO:0005515"
"LIG_Vh1_VBS_1"	"GO:0032403"
"LIG_Vh1_VBS_1"	"GO:0017166"
"LIG_WD40_WDR5_VDV_1"	"GO:0051568"
"LIG_WD40_WDR5_VDV_1"	"GO:0035097"
"LIG_WD40_WDR5_VDV_1"	"GO:0005634"
"LIG_WD40_WDR5_VDV_1"	"GO:0005515"
"LIG_WD40_WDR5_VDV_2"	"GO:0051568"
"LIG_WD40_WDR5_VDV_2"	"GO:0035097"
"LIG_WD40_WDR5_VDV_2"	"GO:0005634"
"LIG_WD40_WDR5_VDV_2"	"GO:0005515"
"LIG_WD40_WDR5_WIN_1"	"GO:0051568"
"LIG_WD40_WDR5_WIN_1"	"GO:0035097"
"LIG_WD40_WDR5_WIN_1"	"GO:0005634"
"LIG_WD40_WDR5_WIN_1"	"GO:0005515"
"LIG_WD40_WDR5_WIN_2"	"GO:0051568"
"LIG_WD40_WDR5_WIN_2"	"GO:0035097"
"LIG_WD40_WDR5_WIN_2"	"GO:0005634"
"LIG_WD40_WDR5_WIN_2"	"GO:0005515"
"LIG_WD40_WDR5_WIN_3"	"GO:0051568"
"LIG_WD40_WDR5_WIN_3"	"GO:0035097"
"LIG_WD40_WDR5_WIN_3"	"GO:0005634"
"LIG_WD40_WDR5_WIN_3"	"GO:0005515"
"LIG_WH1"	"GO:0015629"
"LIG_WH1"	"GO:0005488"
"LIG_WH1"	"GO:0030036"
"LIG_WH1"	"GO:0006928"
"LIG_WH1"	"GO:0005519"
"LIG_WH1"	"GO:0005829"
"LIG_WH1"	"GO:0045758"
"LIG_WH1"	"GO:0005515"
"LIG_WH1"	"GO:0019904"
"LIG_WRC_WIRS_1"	"GO:0003779"
"LIG_WRC_WIRS_1"	"GO:0015629"
"LIG_WRC_WIRS_1"	"GO:0030041"
"LIG_WRC_WIRS_1"	"GO:0030036"
"LIG_WRC_WIRS_1"	"GO:0005829"
"LIG_WRC_WIRS_1"	"GO:2000601"
"LIG_WRC_WIRS_1"	"GO:0005515"
"LIG_WRC_WIRS_1"	"GO:0032991"
"LIG_WRPW_1"	"GO:0030154"
"LIG_WRPW_1"	"GO:0016481"
"LIG_WRPW_1"	"GO:0005634"
"LIG_WRPW_1"	"GO:0045449"
"LIG_WRPW_1"	"GO:0003712"
"LIG_WRPW_1"	"GO:0003714"
"LIG_WRPW_1"	"GO:0008134"
"LIG_WRPW_2"	"GO:0030154"
"LIG_WRPW_2"	"GO:0016481"
"LIG_WRPW_2"	"GO:0005634"
"LIG_WW_1"	"GO:0005488"
"LIG_WW_1"	"GO:0007155"
"LIG_WW_1"	"GO:0007154"
"LIG_WW_1"	"GO:0008150"
"LIG_WW_1"	"GO:0005829"
"LIG_WW_1"	"GO:0016021"
"LIG_WW_1"	"GO:0005887"
"LIG_WW_1"	"GO:0005886"
"LIG_WW_1"	"GO:0005515"
"LIG_WW_1"	"GO:0007165"
"LIG_WW_2"	"GO:0005488"
"LIG_WW_2"	"GO:0007155"
"LIG_WW_2"	"GO:0007154"
"LIG_WW_2"	"GO:0008150"
"LIG_WW_2"	"GO:0005829"
"LIG_WW_2"	"GO:0016021"
"LIG_WW_2"	"GO:0005887"
"LIG_WW_2"	"GO:0005634"
"LIG_WW_2"	"GO:0005515"
"LIG_WW_2"	"GO:0007165"
"LIG_WW_3"	"GO:0005488"
"LIG_WW_3"	"GO:0007154"
"LIG_WW_3"	"GO:0008150"
"LIG_WW_3"	"GO:0005829"
"LIG_WW_3"	"GO:0005515"
"LIG_WW_3"	"GO:0007165"
"LIG_deltaCOP1_diTrp_1"	"GO:0035964"
"LIG_deltaCOP1_diTrp_1"	"GO:0030663"
"LIG_deltaCOP1_diTrp_1"	"GO:0030126"
"LIG_deltaCOP1_diTrp_1"	"GO:0005829"
"LIG_deltaCOP1_diTrp_1"	"GO:0005789"
"LIG_deltaCOP1_diTrp_1"	"GO:0006888"
"LIG_deltaCOP1_diTrp_1"	"GO:0000139"
"LIG_deltaCOP1_diTrp_1"	"GO:0005515"
"LIG_deltaCOP1_diTrp_1"	"GO:0019904"
"LIG_deltaCOP1_diTrp_1"	"GO:0006890"
"LIG_deltaCOP1_diTrp_1"	"GO:0030133"
"LIG_deltaCOP1_diTrp_1"	"GO:0016192"
"LIG_deltaCOP1_diTrp_1"	"GO:0099022"
"LIG_deltaCOP1_diTrp_1"	"GO:0099044"
"LIG_eIF4E_1"	"GO:0005829"
"LIG_eIF4E_1"	"GO:0005515"
"LIG_eIF4E_1"	"GO:0006417"
"LIG_eIF4E_1"	"GO:0003743"
"LIG_eIF4E_2"	"GO:0005829"
"LIG_eIF4E_2"	"GO:0005515"
"LIG_eIF4E_2"	"GO:0006417"
"LIG_eIF4E_2"	"GO:0003743"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0035612"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0005905"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0005829"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0006897"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0009898"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0005112"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0016607"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0005634"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0019208"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0045747"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0006468"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0004674"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:2000369"
"MOD_AAK1BIKe_LxxQxTG_1"	"GO:0045202"
"MOD_ASX_betaOH_EGF"	"GO:0030154"
"MOD_ASX_betaOH_EGF"	"GO:0007275"
"MOD_ASX_betaOH_EGF"	"GO:0005783"
"MOD_ASX_betaOH_EGF"	"GO:0005576"
"MOD_CAAXbox"	"GO:0005829"
"MOD_CAAXbox"	"GO:0018346"
"MOD_CAAXbox"	"GO:0018343"
"MOD_CAAXbox"	"GO:0004660"
"MOD_CAAXbox"	"GO:0018344"
"MOD_CAAXbox"	"GO:0004661"
"MOD_CAAXbox"	"GO:0018342"
"MOD_CAAXbox"	"GO:0008318"
"MOD_CDC14_SPxK_1"	"GO:0051301"
"MOD_CDC14_SPxK_1"	"GO:0005829"
"MOD_CDC14_SPxK_1"	"GO:0007096"
"MOD_CDC14_SPxK_1"	"GO:0071850"
"MOD_CDC14_SPxK_1"	"GO:0005730"
"MOD_CDC14_SPxK_1"	"GO:0005634"
"MOD_CDC14_SPxK_1"	"GO:0004721"
"MOD_CDK_SPK_2"	"GO:0006915"
"MOD_CDK_SPK_2"	"GO:0060070"
"MOD_CDK_SPK_2"	"GO:0004693"
"MOD_CDK_SPK_2"	"GO:0000308"
"MOD_CDK_SPK_2"	"GO:0005829"
"MOD_CDK_SPK_2"	"GO:0006260"
"MOD_CDK_SPK_2"	"GO:0000082"
"MOD_CDK_SPK_2"	"GO:0000086"
"MOD_CDK_SPK_2"	"GO:0005874"
"MOD_CDK_SPK_2"	"GO:0008017"
"MOD_CDK_SPK_2"	"GO:0007079"
"MOD_CDK_SPK_2"	"GO:0005634"
"MOD_CDK_SPK_2"	"GO:0000808"
"MOD_CDK_SPK_2"	"GO:0071158"
"MOD_CDK_SPK_2"	"GO:0019901"
"MOD_CDK_SPK_2"	"GO:0004722"
"MOD_CDK_SPK_2"	"GO:0000079"
"MOD_CDK_SPK_2"	"GO:0051726"
"MOD_CDK_SPK_2"	"GO:0006282"
"MOD_CDK_SPK_2"	"GO:0005819"
"MOD_CDK_SPK_2"	"GO:0008134"
"MOD_CDK_SPxK_1"	"GO:0004693"
"MOD_CDK_SPxK_1"	"GO:0000308"
"MOD_CDK_SPxK_1"	"GO:0005829"
"MOD_CDK_SPxK_1"	"GO:0005634"
"MOD_CDK_SPxxK_3"	"GO:0006915"
"MOD_CDK_SPxxK_3"	"GO:0060070"
"MOD_CDK_SPxxK_3"	"GO:0004693"
"MOD_CDK_SPxxK_3"	"GO:0000308"
"MOD_CDK_SPxxK_3"	"GO:0005829"
"MOD_CDK_SPxxK_3"	"GO:0006260"
"MOD_CDK_SPxxK_3"	"GO:0000082"
"MOD_CDK_SPxxK_3"	"GO:0000086"
"MOD_CDK_SPxxK_3"	"GO:0005874"
"MOD_CDK_SPxxK_3"	"GO:0008017"
"MOD_CDK_SPxxK_3"	"GO:0007079"
"MOD_CDK_SPxxK_3"	"GO:0005634"
"MOD_CDK_SPxxK_3"	"GO:0000808"
"MOD_CDK_SPxxK_3"	"GO:0071158"
"MOD_CDK_SPxxK_3"	"GO:0019901"
"MOD_CDK_SPxxK_3"	"GO:0004722"
"MOD_CDK_SPxxK_3"	"GO:0000079"
"MOD_CDK_SPxxK_3"	"GO:0051726"
"MOD_CDK_SPxxK_3"	"GO:0006282"
"MOD_CDK_SPxxK_3"	"GO:0005819"
"MOD_CDK_SPxxK_3"	"GO:0008134"
"MOD_CK1_1"	"GO:0004681"
"MOD_CK1_1"	"GO:0005829"
"MOD_CK1_1"	"GO:0005634"
"MOD_CK2_1"	"GO:0005829"
"MOD_CK2_1"	"GO:0005634"
"MOD_CK2_1"	"GO:0004672"
"MOD_CK2_1"	"GO:0004682"
"MOD_CK2_1"	"GO:0005956"
"MOD_CK2_1"	"GO:0042752"
"MOD_CK2_1"	"GO:0009411"
"MOD_CK2_1"	"GO:0016055"
"MOD_CMANNOS"	"GO:0005576"
"MOD_Cter_Amidation"	"GO:0005576"
"MOD_Cter_Amidation"	"GO:0018033"
"MOD_Cter_Amidation"	"GO:0006464"
"MOD_Cter_Amidation"	"GO:0030141"
"MOD_DYRK1A_RPxSP_1"	"GO:0030424"
"MOD_DYRK1A_RPxSP_1"	"GO:0007623"
"MOD_DYRK1A_RPxSP_1"	"GO:0008092"
"MOD_DYRK1A_RPxSP_1"	"GO:0005829"
"MOD_DYRK1A_RPxSP_1"	"GO:0030425"
"MOD_DYRK1A_RPxSP_1"	"GO:0043518"
"MOD_DYRK1A_RPxSP_1"	"GO:0031115"
"MOD_DYRK1A_RPxSP_1"	"GO:0048025"
"MOD_DYRK1A_RPxSP_1"	"GO:0007399"
"MOD_DYRK1A_RPxSP_1"	"GO:0005883"
"MOD_DYRK1A_RPxSP_1"	"GO:0004715"
"MOD_DYRK1A_RPxSP_1"	"GO:0016607"
"MOD_DYRK1A_RPxSP_1"	"GO:0005634"
"MOD_DYRK1A_RPxSP_1"	"GO:0036289"
"MOD_DYRK1A_RPxSP_1"	"GO:0018105"
"MOD_DYRK1A_RPxSP_1"	"GO:0018107"
"MOD_DYRK1A_RPxSP_1"	"GO:0038083"
"MOD_DYRK1A_RPxSP_1"	"GO:0033120"
"MOD_DYRK1A_RPxSP_1"	"GO:0045893"
"MOD_DYRK1A_RPxSP_1"	"GO:0006468"
"MOD_DYRK1A_RPxSP_1"	"GO:0004674"
"MOD_DYRK1A_RPxSP_1"	"GO:0004713"
"MOD_DYRK1A_RPxSP_1"	"GO:1990904"
"MOD_DYRK1A_RPxSP_1"	"GO:0048156"
"MOD_DYRK1A_RPxSP_1"	"GO:0050321"
"MOD_GSK3_1"	"GO:0005829"
"MOD_GSK3_1"	"GO:0005634"
"MOD_GSK3_1"	"GO:0006468"
"MOD_GSK3_1"	"GO:0004674"
"MOD_GlcNHglycan"	"GO:0005576"
"MOD_GlcNHglycan"	"GO:0006024"
"MOD_GlcNHglycan"	"GO:0005794"
"MOD_GlcNHglycan"	"GO:0030210"
"MOD_GlcNHglycan"	"GO:0030158"
"MOD_GlcNHglycan"	"GO:0042285"
"MOD_LATS_1"	"GO:0006915"
"MOD_LATS_1"	"GO:0008283"
"MOD_LATS_1"	"GO:0051220"
"MOD_LATS_1"	"GO:0005829"
"MOD_LATS_1"	"GO:0035329"
"MOD_LATS_1"	"GO:0016310"
"MOD_LATS_1"	"GO:0010718"
"MOD_LATS_1"	"GO:0072089"
"MOD_LOK_YxT_1"	"GO:0030036"
"MOD_LOK_YxT_1"	"GO:0005829"
"MOD_LOK_YxT_1"	"GO:0009898"
"MOD_LOK_YxT_1"	"GO:0006468"
"MOD_LOK_YxT_1"	"GO:0004674"
"MOD_LOK_YxT_1"	"GO:0008360"
"MOD_LOK_YxT_1"	"GO:2000401"
"MOD_N-GLC_1"	"GO:0005783"
"MOD_N-GLC_1"	"GO:0005576"
"MOD_N-GLC_1"	"GO:0005794"
"MOD_N-GLC_1"	"GO:0006487"
"MOD_N-GLC_1"	"GO:0018279"
"MOD_N-GLC_1"	"GO:0016740"
"MOD_N-GLC_1"	"GO:0016757"
"MOD_N-GLC_2"	"GO:0005783"
"MOD_N-GLC_2"	"GO:0005576"
"MOD_N-GLC_2"	"GO:0005794"
"MOD_N-GLC_2"	"GO:0006487"
"MOD_N-GLC_2"	"GO:0018279"
"MOD_N-GLC_2"	"GO:0016740"
"MOD_N-GLC_2"	"GO:0016757"
"MOD_NEK2_1"	"GO:0008608"
"MOD_NEK2_1"	"GO:0007049"
"MOD_NEK2_1"	"GO:0051301"
"MOD_NEK2_1"	"GO:0005814"
"MOD_NEK2_1"	"GO:0005813"
"MOD_NEK2_1"	"GO:0000942"
"MOD_NEK2_1"	"GO:0005829"
"MOD_NEK2_1"	"GO:0000776"
"MOD_NEK2_1"	"GO:0008017"
"MOD_NEK2_1"	"GO:0007019"
"MOD_NEK2_1"	"GO:0005815"
"MOD_NEK2_1"	"GO:0007052"
"MOD_NEK2_1"	"GO:0031262"
"MOD_NEK2_1"	"GO:1903126"
"MOD_NEK2_1"	"GO:1902018"
"MOD_NEK2_1"	"GO:0005634"
"MOD_NEK2_1"	"GO:0051984"
"MOD_NEK2_1"	"GO:0090267"
"MOD_NEK2_1"	"GO:0046777"
"MOD_NEK2_1"	"GO:0019901"
"MOD_NEK2_1"	"GO:0004674"
"MOD_NEK2_1"	"GO:0004722"
"MOD_NEK2_1"	"GO:0046602"
"MOD_NEK2_2"	"GO:0008608"
"MOD_NEK2_2"	"GO:0007049"
"MOD_NEK2_2"	"GO:0051301"
"MOD_NEK2_2"	"GO:0005814"
"MOD_NEK2_2"	"GO:0005813"
"MOD_NEK2_2"	"GO:0000942"
"MOD_NEK2_2"	"GO:0005829"
"MOD_NEK2_2"	"GO:0000776"
"MOD_NEK2_2"	"GO:0008017"
"MOD_NEK2_2"	"GO:0007019"
"MOD_NEK2_2"	"GO:0005815"
"MOD_NEK2_2"	"GO:0007052"
"MOD_NEK2_2"	"GO:0031262"
"MOD_NEK2_2"	"GO:1903126"
"MOD_NEK2_2"	"GO:1902018"
"MOD_NEK2_2"	"GO:0005634"
"MOD_NEK2_2"	"GO:0051984"
"MOD_NEK2_2"	"GO:0090267"
"MOD_NEK2_2"	"GO:0046777"
"MOD_NEK2_2"	"GO:0019901"
"MOD_NEK2_2"	"GO:0004674"
"MOD_NEK2_2"	"GO:0004722"
"MOD_NEK2_2"	"GO:0046602"
"MOD_NMyristoyl"	"GO:0046658"
"MOD_NMyristoyl"	"GO:0005829"
"MOD_NMyristoyl"	"GO:0004379"
"MOD_NMyristoyl"	"GO:0019107"
"MOD_NMyristoyl"	"GO:0018008"
"MOD_NMyristoyl"	"GO:0006499"
"MOD_NMyristoyl"	"GO:0018030"
"MOD_NMyristoyl"	"GO:0018377"
"MOD_OFUCOSY"	"GO:0005576"
"MOD_OGLYCOS"	"GO:0005576"
"MOD_PIKK_1"	"GO:0005829"
"MOD_PIKK_1"	"GO:0000077"
"MOD_PIKK_1"	"GO:0006975"
"MOD_PIKK_1"	"GO:0005634"
"MOD_PIKK_1"	"GO:0004674"
"MOD_PIKK_1"	"GO:0016447"
"MOD_PKA_1"	"GO:0005952"
"MOD_PKA_1"	"GO:0019933"
"MOD_PKA_1"	"GO:0005829"
"MOD_PKA_1"	"GO:0005634"
"MOD_PKA_1"	"GO:0010737"
"MOD_PKA_2"	"GO:0005952"
"MOD_PKA_2"	"GO:0005829"
"MOD_PKA_2"	"GO:0005634"
"MOD_PKA_2"	"GO:0010737"
"MOD_PKB_1"	"GO:0005829"
"MOD_PKB_1"	"GO:0005634"
"MOD_PK_1"	"GO:0005829"
